listing_id,name,host_id,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_total_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood,city,latitude,longitude,property_type,room_type,accommodates,bedrooms,amenities,price,minimum_nights,maximum_nights,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable
21968042,Clean&Wide 45 sqm. near MRT Wongsawang & JJ.Market,160384113,43066,"Bangkok, Thailand",,,,f,1,t,t,Bang Sue,Bangkok,13.8315,100.53273,Entire house,Entire place,2,1,"Air conditioning, Refrigerator, Iron, Hair dryer, Dishes and silverware, Hangers, Cooking basics, Bed linens, Hot water, Paid parking on premises, TV, Garden or backyard, Smoke alarm, Long term stays allowed, Gym, Pocket wifi, Wifi, Stove, Fire extinguisher, Shampoo, Essentials, Pool, Dedicated workspace, Elevator, Microwave, Host greets you, Private entrance, Kitchen, Washer",650,30,365,94,10,9,10,10,9,9,f
23209033,Sukhumvit 77 Private & Cozy(City View)5mins to BTS,21542310,41901,"Bangkok, Thailand",,,,f,1,t,f,Vadhana,Bangkok,13.71296,100.60004,Private room in condominium,Private room,2,1,"Air conditioning, Patio or balcony, Refrigerator, Iron, Hangers, Ethernet connection, Hot water, TV, Garden or backyard, Smoke alarm, Long term stays allowed, Gym, Wifi, Extra pillows and blankets, Stove, Lock on bedroom door, Free parking on premises, Shampoo, Essentials, Cable TV, Pool, Dedicated workspace, Microwave, Host greets you, Kitchen, Washer",800,3,30,95,10,10,10,10,9,10,f
25876484,"Silom, Bangkok,AIA Tower,Sathorn,BTS surasak ICON",194423972,43260,"Sathon, Bangkok, Thailand",,,,f,1,t,t,Sathon,Bangkok,13.71834,100.52216,Entire condominium,Entire place,2,1,"Air conditioning, Patio or balcony, Refrigerator, Iron, Dishes and silverware, Hair dryer, Hangers, Free street parking, Hot water, TV, Garden or backyard, Smoke alarm, Long term stays allowed, Gym, Wifi, Extra pillows and blankets, Fireplace guards, Free parking on premises, Fire extinguisher, Building staff, Shampoo, Cleaning before checkout, Essentials, First aid kit, Cable TV, Dryer, Dedicated workspace, Elevator, Microwave, Kitchen, Washer",700,29,365,98,10,10,10,10,9,10,t
31678828,Convenient Transportation & Affordable Price,232526338,43460,"Bangkok, Bangkok, Thailand",,,,f,1,t,f,Suanluang,Bangkok,13.74539,100.60424,Entire condominium,Entire place,2,1,"Air conditioning, Patio or balcony, Refrigerator, Dishes and silverware, Hair dryer, Hangers, Hot water, TV, Garden or backyard, Smoke alarm, Long term stays allowed, Gym, Wifi, Shampoo, Essentials, First aid kit, Pool, Dedicated workspace, Elevator, Microwave, Host greets you, Kitchen",700,30,365,98,10,10,10,10,9,10,t
31602347,Designer Loft Next to Skytrain: Spring Room,93666121,42618,"Bangkok, Thailand",,,,f,1,t,t,Phra Khanong,Bangkok,13.69734,100.60722,Private room in loft,Private room,2,1,"Air conditioning, Iron, Dishes and silverware, Hair dryer, Hangers, Luggage dropoff allowed, Free street parking, Bed linens, Hot water, Long term stays allowed, Wifi, Extra pillows and blankets, Lock on bedroom door, Free parking on premises, Shampoo, Essentials, First aid kit, Dedicated workspace, Host greets you, Private entrance, Washer",650,15,90,98,10,9,10,10,10,10,t
11831241,"Collezio, Sathorn-Pipat",63034997,42444,"Bangkok, Thailand",,,,f,1,t,f,Bang Rak,Bangkok,13.72284,100.53144,Entire condominium,Entire place,2,1,"Air conditioning, Patio or balcony, Refrigerator, Iron, Hair dryer, Dishes and silverware, Hangers, Luggage dropoff allowed, Cooking basics, Ethernet connection, Bed linens, Hot water, Paid parking on premises, TV, Garden or backyard, Smoke alarm, Long term stays allowed, Gym, Wifi, Extra pillows and blankets, Stove, Fire extinguisher, Shampoo, Essentials, Cleaning before checkout, Washer, First aid kit, Cable TV, Pool, Dedicated workspace, Elevator, Microwave, Host greets you, Kitchen, Shower gel",1200,30,180,90,10,10,10,10,10,9,f
13269474,"Lalin Green Ville ""Refresh, Rest and Relax""",20542389,41877,Bangkok,,,,f,1,t,f,Pra Wet,Bangkok,13.73163,100.68674,Private room in house,Private room,2,1,"Air conditioning, Cooking basics, Pool, Free street parking, Shampoo, Dedicated workspace, Free parking on premises, Coffee maker, Hot water, Iron, TV, Dishes and silverware, Kitchen, Washer, Essentials, Long term stays allowed, Breakfast, Wifi",751,3,30,93,10,9,10,10,10,10,f
13874083,Suited@Sukhumvit soi 24 (near BTS),81973910,42556,"Bangkok, Thailand",,,,t,1,t,t,Khlong Toei,Bangkok,13.72208,100.56664,Entire condominium,Entire place,2,1,"Air conditioning, Patio or balcony, Refrigerator, Iron, Hair dryer, Dishes and silverware, Hangers, Bed linens, Hot water, TV, Smoke alarm, Long term stays allowed, Gym, Indoor fireplace, Carbon monoxide alarm, Wifi, Extra pillows and blankets, Free parking on premises, Coffee maker, Fire extinguisher, Shampoo, Essentials, Cable TV, Dryer, Pool, Dedicated workspace, Elevator, Microwave, Host greets you, Kitchen, Washer",1500,28,180,97,10,9,10,10,10,10,f
21061487,Q House Condo Sathon (50m from BTS Krung Thonburi),66678995,42471,"Nakhon Pathom, Thailand",,,,f,1,t,t,Khlong San,Bangkok,13.72056,100.50043,Entire condominium,Entire place,2,1,"Air conditioning, Refrigerator, Iron, Hair dryer, Hangers, Luggage dropoff allowed, Hot water, TV, Smoke alarm, Long term stays allowed, Gym, Wifi, Shampoo, Essentials, Cable TV, Dryer, Pool, Dedicated workspace, Elevator, Microwave, Kitchen, Lockbox",850,30,360,97,10,9,10,10,10,10,f
22727200,Great location 100m. MRT Sky Train,81226089,42553,"Bangkok, Thailand",,,,f,1,t,f,Bang Sue,Bangkok,13.80669,100.52789,Private room in condominium,Private room,2,1,"Air conditioning, Patio or balcony, Refrigerator, Iron, Hair dryer, Hangers, Lockbox, Cooking basics, Bed linens, Hot water, Smoke alarm, Long term stays allowed, Gym, Pocket wifi, Carbon monoxide alarm, Wifi, Extra pillows and blankets, Lock on bedroom door, Free parking on premises, Fire extinguisher, Single level home, Shampoo, Essentials, Cleaning before checkout, Washer, First aid kit, Dryer, Pool, Dedicated workspace, Microwave, Kitchen, Shower gel",749,3,180,94,10,9,10,10,10,9,f
13636450,New condo in Sukhumvit soi 85 - quiet and near BTS,79074838,42542,"Samut Prakan, Thailand",,,,f,1,t,t,Bang Na,Bangkok,13.67865,100.60964,Entire condominium,Entire place,4,1,"Air conditioning, Pool, Dedicated workspace, Elevator, Wifi, Free parking on premises, Iron, TV, Smoke alarm, Long term stays allowed, Kitchen, Washer, Hair dryer, Gym, Hangers, First aid kit, Essentials",1049,3,90,98,10,10,10,10,10,10,f
34454430,"1BR close to BTS OnNut, free WiFi, 4K Smart TV 43""",260091859,43591,"Bangkok, Thailand",,,,t,1,t,t,Suanluang,Bangkok,13.71227,100.60357,Entire condominium,Entire place,3,1,"Air conditioning, Patio or balcony, Refrigerator, Iron, Dishes and silverware, Hair dryer, Hangers, Cooking basics, Bed linens, Hot water, TV, Garden or backyard, Smoke alarm, Long term stays allowed, Gym, Carbon monoxide alarm, Wifi, Extra pillows and blankets, Stove, Free parking on premises, Fire extinguisher, Shampoo, Essentials, Washer, Dryer, Pool, Dedicated workspace, Elevator, Microwave, Kitchen, Lockbox",873,6,90,99,10,10,10,10,10,10,f
18610985,1bed  studio room 34.5 sq.m Near MRT Suthisan,129265703,42862,"Bangkok, Thailand",,,,f,1,t,f,Huai Khwang,Bangkok,13.7892,100.5781,Private room in guest suite,Private room,2,1,"Air conditioning, Refrigerator, Iron, Hangers, Free street parking, Hot water, TV, Smoke alarm, Long term stays allowed, Gym, Wifi, Extra pillows and blankets, Lock on bedroom door, Free parking on premises, Fire extinguisher, Building staff, Shampoo, Essentials, Heating, Pool, Dedicated workspace, Elevator, Microwave, Washer",642,2,1124,96,10,9,10,10,10,10,t
24032765,Cozy Home- Good view and near BTS-5 minutes walk,71745725,42502,"Bangkok, Thailand",,,,f,1,t,f,Vadhana,Bangkok,13.72756,100.59711,Entire condominium,Entire place,3,1,"Air conditioning, Patio or balcony, Refrigerator, Hair dryer, Dishes and silverware, Hangers, Room-darkening shades, Bed linens, Hot water, TV, Smoke alarm, Long term stays allowed, Gym, Pocket wifi, Wifi, Stove, Free parking on premises, Building staff, Shampoo, Essentials, Heating, Dryer, Pool, Dedicated workspace, Elevator, Microwave, Kitchen, Washer",936,2,60,93,10,9,10,10,10,10,t
8581725,"1 BR, Free Pool-Gym BKK - Airport HuaMak SkyTrain",44132895,42261,Thailand,,,,f,1,t,t,Suanluang,Bangkok,13.73685,100.6425,Entire condominium,Entire place,2,1,"Air conditioning, Patio or balcony, Refrigerator, Dishes and silverware, Hair dryer, Hangers, Cooking basics, Hot water, TV, Garden or backyard, Smoke alarm, Long term stays allowed, Gym, Indoor fireplace, Carbon monoxide alarm, Stove, Free parking on premises, Fire extinguisher, Shampoo, Essentials, Heating, Pool, Dedicated workspace, Elevator, Microwave, Host greets you, Private entrance, Kitchen, Washer",841,2,365,100,10,10,10,10,10,8,t
16547366,Private Condo with City view next by BTS to City,61938166,42436,"Ratchaburi, Thailand",,,,f,1,t,t,Khlong San,Bangkok,13.71944,100.49328,Private room in condominium,Private room,2,1,"Air conditioning, Patio or balcony, Refrigerator, Dishes and silverware, Hangers, Cooking basics, Bed linens, TV, Smoke alarm, Long term stays allowed, Gym, Pocket wifi, Carbon monoxide alarm, Lock on bedroom door, Fire extinguisher, Essentials, Dryer, Pool, Elevator, Microwave, Private entrance, Kitchen, Washer",1800,30,365,100,10,10,10,10,10,9,f
31075558,Calm & cozy ^ 5 min walk from BTS Udom Suk Bangkok,20791630,41883,"Bangkok, Thailand",,,,f,1,t,t,Phra Khanong,Bangkok,13.68487,100.61116,Entire condominium,Entire place,2,1,"Air conditioning, Refrigerator, Iron, Oven, Hair dryer, Dishes and silverware, Hangers, Cooking basics, Hot water, TV, Smoke alarm, Long term stays allowed, Gym, Carbon monoxide alarm, Wifi, Free parking on premises, Fire extinguisher, Shampoo, Essentials, Cleaning before checkout, Dryer, Pool, Dedicated workspace, Elevator, Microwave, Host greets you, Kitchen, Washer",3200,60,60,100,10,9,10,10,10,10,t
13251187,1 bedroom on a nice location near Chaopraya river,58653244,42414,"Bangkok, Thailand",,,,f,1,t,t,Yan na wa,Bangkok,13.67585,100.53543,Entire condominium,Entire place,4,1,"Air conditioning, Refrigerator, Iron, Hair dryer, Dishes and silverware, Hangers, Bed linens, Hot water, Paid parking on premises, TV, Smoke alarm, Gym, Wifi, Stove, Fire extinguisher, Shampoo, Essentials, First aid kit, Pool, Dedicated workspace, Elevator, Paid parking off premises, Host greets you, Kitchen",901,2,9,100,10,10,10,10,10,10,f
22284434,A simple room near bus to the city and Don Mueang,95634188,42631,"Bangkok, Thailand",,,,f,1,t,f,Bang Khen,Bangkok,13.86238,100.61228,Private room in condominium,Private room,3,1,"Air conditioning, Dishes and silverware, Hangers, Bed linens, Hot water, TV, Garden or backyard, Smoke alarm, Long term stays allowed, Gym, Extra pillows and blankets, Fire extinguisher, Single level home, Essentials, First aid kit, Cable TV, Dryer, Elevator, Host greets you, Kitchen, Washer",790,2,365,100,10,10,10,10,10,10,t
24398426,The Nest Sukhumvit 22,155523904,43029,"Bangkok, Thailand",,,,f,1,t,t,Khlong Toei,Bangkok,13.7239,100.56268,Entire condominium,Entire place,3,1,"Air conditioning, BBQ grill, Pool, Dedicated workspace, Elevator, Microwave, Stove, Free parking on premises, Hot water, Refrigerator, TV, Garden or backyard, Smoke alarm, Dishes and silverware, Kitchen, Long term stays allowed, Essentials, Gym, Host greets you",550,60,365,100,10,10,10,10,10,10,f
31501083,The Sky Sukhumvit,220324555,43386,"Bangkok, Thailand",,,,f,1,t,t,Bang Na,Bangkok,13.67444,100.61013,Entire condominium,Entire place,3,1,"Air conditioning, Pool, Dedicated workspace, Elevator, Free parking on premises, Fire extinguisher, TV, Smoke alarm, Long term stays allowed, Kitchen, Shampoo, Hair dryer, Gym, Hangers, Essentials",1250,5,1000,100,10,10,10,10,10,10,f
34132142,"Private and Comfort room, 5 mins MRT Skytrain,WiFi",104562813,42694,"Bangkok, Thailand",,,,f,1,t,f,Bang Sue,Bangkok,13.81946,100.5298,Entire condominium,Entire place,4,1,"Air conditioning, Paid parking on premises, Cooking basics, Bed linens, Refrigerator, Kitchen, Dishes and silverware, Shampoo, Pool, TV, Long term stays allowed, Wifi, Lockbox, Hangers, Washer, Smoke alarm, Gym, Essentials, Dryer, Dedicated workspace, Hair dryer, Iron, Extra pillows and blankets, Hot water, Microwave",650,3,60,100,10,10,10,10,10,10,t
23211349,Bangkok homestay for single female or outpatient,47672271,42306,"Bangkok, Thailand",,,,f,1,t,f,Vadhana,Bangkok,13.74517,100.55879,Private room in condominium,Private room,1,1,"Air conditioning, Patio or balcony, Refrigerator, Oven, Hair dryer, Dishes and silverware, Hangers, Cooking basics, Bed linens, Hot water, Smoke alarm, Gym, Wifi, Lock on bedroom door, Free parking on premises, Fire extinguisher, Single level home, Essentials, Pool, Dedicated workspace, Elevator, Host greets you, Kitchen, Washer",510,2,21,100,10,10,10,10,10,10,f
37029574,Bann Khun Thai 2 @ Ladprao MRT,223157499,43402,"Bangkok, Thailand",,,,t,1,t,f,Chatu Chak,Bangkok,13.8047,100.57887,Entire condominium,Entire place,2,1,"Air conditioning, Patio or balcony, Refrigerator, Iron, Hair dryer, Dishes and silverware, Hangers, Bed linens, Hot water, TV, Garden or backyard, Smoke alarm, Long term stays allowed, Gym, Pocket wifi, Carbon monoxide alarm, Wifi, Extra pillows and blankets, Fire extinguisher, Essentials, Cable TV, Elevator, Microwave, Host greets you, Kitchen, Washer",600,5,100,100,10,10,10,10,10,10,t
13075370,Great Location & View very near Thonglor BTS,13217166,41715,"Bangkok, Thailand",,,,f,1,t,t,Vadhana,Bangkok,13.72586,100.58259,Private room in condominium,Private room,2,1,"Air conditioning, Iron, Hair dryer, Hangers, TV, Smoke alarm, Long term stays allowed, Gym, Wifi, Lock on bedroom door, Free parking on premises, Fire extinguisher, Shampoo, Essentials, First aid kit, Cable TV, Pool, Dedicated workspace, Elevator, Kitchen, Washer",8984,2,30,100,10,10,10,10,10,10,t
18171276,Rich Park Taopoon Interchange,125345657,42836,Thailand,,,,f,1,t,f,Bang Sue,Bangkok,13.80367,100.53186,Private room in condominium,Private room,2,1,"Air conditioning, Refrigerator, Dishes and silverware, Hangers, Bed linens, Hot water, Garden or backyard, Smoke alarm, Long term stays allowed, Gym, Pocket wifi, Lock on bedroom door, Free parking on premises, Fire extinguisher, Shampoo, Essentials, Pool, Dedicated workspace, Elevator, Microwave, Private entrance, Kitchen, Washer",764,5,366,100,10,10,10,10,10,10,t
18692347,Loft style one bedroom,113199431,42760,"Bangkok, Thailand",,,,f,1,t,f,Bang Khun thain,Bangkok,13.66058,100.42801,Private room,Private room,2,1,"Air conditioning, Pool, Elevator, Free parking on premises, Fire extinguisher, Iron, TV, Smoke alarm, Long term stays allowed, Washer, Hair dryer, Hangers",450,30,365,100,10,10,10,10,10,10,t
20269517,1BR MRT Petchburi (Asok area),114794429,42770,"Bangkok, Thailand",,,,f,1,t,t,Ratchathewi,Bangkok,13.74924,100.56209,Entire condominium,Entire place,2,1,"Carbon monoxide alarm, Air conditioning, Pool, Shampoo, Dedicated workspace, Elevator, Wifi, Iron, TV, Hot tub, Smoke alarm, Long term stays allowed, Kitchen, Washer, Hair dryer, Gym, Host greets you, Hangers, First aid kit, Essentials",1095,180,365,100,10,10,10,10,10,10,t
30946685,Studio Room near BTS/MRT (Sukhumvit Area),16663207,41801,"Bangkok, Thailand",,,,f,1,t,f,Khlong Toei,Bangkok,13.73971,100.55669,Entire condominium,Entire place,2,1,"Air conditioning, Refrigerator, Iron, Hair dryer, Dishes and silverware, Hangers, Cooking basics, Bed linens, Hot water, TV, Smoke alarm, Gym, Indoor fireplace, Carbon monoxide alarm, Wifi, Extra pillows and blankets, Coffee maker, Fire extinguisher, Shampoo, Essentials, First aid kit, Dryer, Pool, Elevator, Microwave, Host greets you, Hot tub, Kitchen, Washer",1300,2,7,100,10,10,10,10,10,10,t
16701129,Stylish 1 bedroom near Subway,21307150,41896,"Asoke Sukhumvit, Bangkok, Thailand",,,,f,1,t,t,Chatu Chak,Bangkok,13.80512,100.57657,Entire condominium,Entire place,2,1,"Air conditioning, Iron, Hair dryer, Hangers, Luggage dropoff allowed, Hot water, TV, Smoke alarm, Long term stays allowed, Gym, Wifi, Free parking on premises, Keypad, Shampoo, Essentials, First aid kit, Dryer, Pool, Dedicated workspace, Elevator, Kitchen, Washer, Breakfast",790,30,365,100,10,10,10,10,10,10,f
20198108,The Hidden Roof Garden 1 bedroom condo! ON NUT BTS,14744847,41755,"Bangkok, Thailand",,,,f,1,t,t,Khlong Toei,Bangkok,13.70182,100.59477,Entire condominium,Entire place,2,1,"Air conditioning, Pool, Dedicated workspace, Elevator, Free parking on premises, TV, Long term stays allowed, Kitchen, Washer, Essentials, Gym, Hangers, Wifi",1700,5,61,100,10,10,10,10,10,10,f
28846804,Private Room Near MRT Bangson,217522440,43370,TH,,,,f,1,t,f,Bang Sue,Bangkok,13.81996,100.52368,Private room in condominium,Private room,2,1,"Air conditioning, Pool, Dedicated workspace, Elevator, Lock on bedroom door, Fire extinguisher, TV, Smoke alarm, Kitchen, Shampoo, Essentials, Gym, Indoor fireplace, Hangers",1171,2,3,100,10,10,10,10,10,10,f
33037687,Cozy-Comfy-Clean | 4 min walk to BTS | SiamBangkok,165988847,43105,Thailand,,,,f,1,t,f,Ratchathewi,Bangkok,13.75189,100.53081,Entire condominium,Entire place,2,1,"Air conditioning, Refrigerator, Hair dryer, Dishes and silverware, Hangers, Cooking basics, Bed linens, Hot water, TV, Smoke alarm, Long term stays allowed, Gym, Carbon monoxide alarm, Wifi, Extra pillows and blankets, Free parking on premises, Fire extinguisher, Single level home, Shampoo, Essentials, Cleaning before checkout, First aid kit, Cable TV, BBQ grill, Dryer, Pool, Dedicated workspace, Elevator, Microwave, Host greets you, Private entrance, Kitchen, Washer",2000,180,360,100,10,10,10,10,10,10,f
36881969,Condo nearby BTS Udomsuk station & 4 shopping mall,277216700,43664,US,,,,f,1,t,f,Bang Na,Bangkok,13.68024,100.62285,Entire condominium,Entire place,2,1,"Air conditioning, Pool, Dedicated workspace, Elevator, Free parking on premises, Iron, Cleaning before checkout, Smoke alarm, Dishes and silverware, Kitchen, Washer, Essentials, Gym, Long term stays allowed, Hangers, Carbon monoxide alarm, Wifi",750,2,365,100,10,10,10,10,10,10,f
39781786,WYNE Sukhumvit BTS Phra Khanong,300739821,43745,TH,,,,f,1,t,t,Vadhana,Bangkok,13.71327,100.59439,Entire condominium,Entire place,2,1,"TV, Hangers, Gym, Dryer, Air conditioning, Long term stays allowed, Dedicated workspace, Essentials, Hot water, Smoke alarm, Kitchen, Pool, Washer",850,30,365,100,10,10,10,10,10,10,f
15425578,Suite of NaNa closed BTS NaNa & MRT Wifi 30 Mbps,65096613,42459,"Bangkok, Thailand",within an hour,1,1,t,6,t,f,Ratchathewi,Bangkok,13.74994,100.555,Private room in apartment,Private room,2,1,"Air conditioning, Patio or balcony, Refrigerator, Iron, Dishes and silverware, Hair dryer, Hangers, Luggage dropoff allowed, Lockbox, Room-darkening shades, Cooking basics, Bed linens, Hot water, TV, Garden or backyard, Smoke alarm, Long term stays allowed, Gym, Carbon monoxide alarm, Wifi, Extra pillows and blankets, Stove, Lock on bedroom door, Free parking on premises, Coffee maker, Fire extinguisher, Keypad, Shampoo, Essentials, Cleaning before checkout, Cable TV, Pool, Dedicated workspace, Elevator, Microwave, Host greets you, Hot tub, Kitchen, Washer",1310,15,360,97,10,10,10,10,9,9,t
